X1,title,description,url,publishedAt,content,domain
228,"Jazz turn to Bogdanovic, who delivers 3 at buzzer","Bojan Bogdanovic didn't expect to find himself on the court, much less the primary option on the final play of Sunday's game at Houston, but he came through from deep to become the only player this season to hit multiple game-winning buzzer-beaters.",https://www.espn.com/nba/story/_/id/28669063/jazz-stay-step-ahead-rockets-thanks-another-bojan-bogdanovic-buzzer-beater,2020-02-10T05:08:06Z,"HOUSTON -- It surprised Bojan Bogdanovic that he was substituted back into the game for the final possession with the Utah Jazz needing a shot to send the game into overtime or win, much less coach Quin Snyder designed the final play with him as the primary o… [+3804 chars]",espn.com
232,Morant posts first triple-double as Grizz drop Wiz,"Ja Morant had 27 points, 10 assists and 10 rebounds for his first career triple-double to help the Memphis Grizzlies overcome poor 3-point shooting in a 106-99 victory over the Washington Wizards on Sunday night.",https://www.espn.com/nba/story/_/id/28668382/ja-morant-fuels-grizzlies-rally-wizards-first-triple-double,2020-02-10T02:12:56Z,"WASHINGTON -- Ja Morant had 27 points, 10 assists and 10 rebounds for his first career triple-double to help the Memphis Grizzlies overcome poor 3-point shooting in a 106-99 victory over the Washington Wizards on Sunday night.
Morant scored 10 of his points … [+2199 chars]",espn.com
236,Iguodala set for Heat debut Sunday at Portland,"Nearly eight months after his last NBA game, Andre Iguodala was set to make his season debut for the Heat on Sunday night at Portland. ""I don't know if he's ready or not, but I'm playing him,"" Miami coach Erik Spoelstra said.",https://www.espn.com/nba/story/_/id/28668196/andre-iguodala-set-make-season-debut-heat-vs-blazers,2020-02-10T01:38:50Z,"PORTLAND -- Nearly eight months after his last NBA game, the deciding Game 6 of the 2019 NBA Finals, Andre Iguodala was set to make his 2019-20 debut Sunday night against the Portland Trail Blazers -- three days after the Miami Heat acquired him in a deadline… [+2049 chars]",espn.com
237,Iguodala makes Heat debut vs. Trail Blazers,"Nearly eight months after his last NBA game, Andre Iguodala made his season debut for the Heat on Sunday night at Portland.",https://www.espn.com/nba/story/_/id/28668196/andre-iguodala-makes-season-debut-heat-vs-blazers,2020-02-10T01:38:50Z,"PORTLAND -- Nearly eight months after his last NBA game, the deciding Game 6 of the 2019 NBA Finals, Andre Iguodala made his 2019-20 debut Sunday night against the Portland Trail Blazers -- three days after the Miami Heat acquired him in a deadline-day trade … [+2011 chars]",espn.com
238,Iguodala set for Heat debut Sunday at Portland,"Nearly eight months after his last NBA game, Andre Iguodala was set to make his season debut for the Heat on Sunday night at Portland. ""I don't know if he's ready or not, but I'm playing him,"" Miami coach Erik Spoelstra said.",https://www.espn.com/nba/story/_/id/28668196/andre-iguodala-debuts-heat-vs-blazers-following-trade,2020-02-10T01:38:50Z,"PORTLAND -- Nearly eight months after his last NBA game, the deciding Game 6 of the 2019 NBA Finals, Andre Iguodala was set to make his 2019-20 debut Sunday night against the Portland Trail Blazers -- three days after the Miami Heat acquired him in a deadline… [+2049 chars]",espn.com
239,Iguodala makes season debut for Heat after trade,"Nearly eight months after his last NBA game, Andre Iguodala made his season debut for the Heat on Sunday night at Portland.",https://www.espn.com/nba/story/_/id/28668196/andre-iguodala-debuts-heat-vs-trail-blazers,2020-02-10T01:38:50Z,"PORTLAND -- Nearly eight months after his last NBA game, the deciding Game 6 of the 2019 NBA Finals, Andre Iguodala made his 2019-20 debut Sunday night against the Portland Trail Blazers -- three days after the Miami Heat acquired him in a deadline-day trade … [+2259 chars]",espn.com
240,Iguodala to make Heat debut Sunday at Portland,"Nearly eight months after his last NBA game, Andre Iguodala will make his season debut for the Heat Sunday night at Portland. ""I don't know if he's ready or not, but I'm playing him,"" Miami coach Erik Spoelstra said.",https://www.espn.com/nba/story/_/id/28668196/andre-iguodala-debut-heat-vs-blazers-following-trade,2020-02-10T01:38:50Z,"PORTLAND -- Nearly eight months after his last NBA game, the deciding Game 6 of the 2019 NBA Finals, Andre Iguodala will make his 2019-20 debut Sunday against the Portland Trail Blazers -- three days after the Miami Heat acquired him in a deadline-day trade w… [+2034 chars]",espn.com
244,"Suns waiving guard Tyler Johnson, sources say","The Phoenix Suns are waiving guard Tyler Johnson, league sources told ESPN, making him an unrestricted free agent once he clears waivers.",https://www.espn.com/nba/story/_/id/28668152/sources-suns-waiving-guard-tyler-johnson-expected-draw-interest,2020-02-10T01:04:55Z,"The Phoenix Suns are waiving guard Tyler Johnson, league sources told ESPN.
Johnson, 27, is in the final year of a four-year deal and is still owed $7 million of his $19.25 million contract for the 2019-20 season.
Johnson has averaged 5.7 points in 16 minut… [+508 chars]",espn.com
249,"Kristi Toliver reuniting with Sparks, re-signs with team","Kristi Toliver is returning to the Sparks, as she re-signed with the franchise she spent seven seasons with (from 2010 to '16) as a free agent Monday.",https://www.espn.com/wnba/story/_/id/28673023/kristi-toliver-reuniting-sparks-re-signs-team,2020-02-10T23:56:56Z,"All-Star guard Kristi Toliver who spent seven seasons with the Los Angeles Sparks (2010-16) and helped them win a WNBA championship in 2016, re-signed with the team on Monday.
Terms were not disclosed.
Toliver, a three-time All-Star, has averaged 12.4 point… [+915 chars]",espn.com
250,Longtime Dream star McCoughtry joining Aces,Angel McCoughtry is headed to Las Vegas on the first day that WNBA free agents can sign with new teams.,https://www.espn.com/wnba/story/_/id/28672237/long-dream-star-angel-mccoughtry-joining-aces,2020-02-10T23:54:06Z,"NEW YORK -- Angel McCoughtry is headed to Las Vegas on the first day that WNBA free agents can sign with new teams.
McCoughtry spent her entire career in Atlanta with the Dream after she was drafted by them with the No. 1 pick in 2009. She averaged 19.1 poin… [+767 chars]",espn.com
251,"Vanessa Bryant expresses grief, anger in post",Vanessa Bryant said she's still trying to process the loss of her husband and daughter and asked for people to continue to pray for all the victims of the helicopter crash.,https://www.espn.com/nba/story/_/id/28674195/vanessa-bryant-expresses-grief-anger-instagram-post,2020-02-10T23:49:02Z,"LOS ANGELES -- Vanessa Bryant expressed grief and anger in an Instagram post Monday as she copes with the deaths of her husband Kobe Bryant, their daughter Gigi and seven other people in a helicopter crash last month.
""My brain refuses to accept that both Ko… [+1534 chars]",espn.com
252,"Vanessa Bryant expresses grief, anger in post",Vanessa Bryant said she's still trying to process the loss of her husband and daughter and asked for people to continue to pray for all the victims of the helicopter crash.,https://www.espn.com/nba/story/_/id/28674195/vanessa-bryant-expresses-grief-anger-instagram-post,2020-02-10T23:47:20Z,"LOS ANGELES -- Vanessa Bryant expressed grief and anger in an Instagram post Monday as she copes with the deaths of her husband Kobe Bryant, their daughter Gigi and seven other people in a helicopter crash last month.
""My brain refuses to accept that both Ko… [+1534 chars]",espn.com
267,Giannis questionable vs. Kings after son's birth,"The NBA's reigning MVP welcomed his first child into the world Monday, Liam Charles Antetokounmpo.",https://www.espn.com/nba/story/_/id/28673520/giannis-antetokounmpo-questionable-vs-kings-son-birth,2020-02-10T22:15:28Z,"MILWAUKEE -- Giannis Antetokounmpo has a good reason not to report to work.
The NBA's reigning MVP welcomed his first child into the world, Liam Charles Antetokounmpo -- which he shared via Twitter.
Liam Charles Antetokounmpo in the house pic.twitter.com/yV… [+742 chars]",espn.com
268,Giannis to miss game vs. Kings after son's birth,"The NBA's reigning MVP welcomed his first child, Liam Charles Antetokounmpo, into the world Monday.",https://www.espn.com/nba/story/_/id/28673520/giannis-antetokounmpo-miss-game-vs-kings-son-birth,2020-02-10T22:15:28Z,"MILWAUKEE -- Giannis Antetokounmpo has a good reason not to report to work.
The NBA's reigning MVP welcomed his first child, Liam Charles Antetokounmpo, into the world. The Milwaukee Bucks star shred the news via Twitter.
Liam Charles Antetokounmpo in the h… [+750 chars]",espn.com
269,Giannis misses game vs. Kings after son's birth,"The NBA's reigning MVP welcomed his first child, Liam Charles Antetokounmpo, into the world Monday.",https://www.espn.com/nba/story/_/id/28673520/giannis-antetokounmpo-misses-game-vs-kings-son-birth,2020-02-10T22:15:28Z,"MILWAUKEE -- Giannis Antetokounmpo has a good reason not to report to work.
The NBA's reigning MVP welcomed his first child, Liam Charles Antetokounmpo, into the world. The Milwaukee Bucks star shared the news via Twitter.
Liam Charles Antetokounmpo in the … [+1199 chars]",espn.com
279,Zion 'ready to go' for Pelicans' game vs. Blazers,"Zion Williamson says he's ""ready to go"" for Tuesday's game against Portland after missing the Pelicans' previous contest with an ankle injury.",https://www.espn.com/nba/story/_/id/28672839/zion-williamson-ready-go-pelicans-game-vs-blazers,2020-02-10T20:42:01Z,"METAIRIE, La. -- New Orleans Pelicans rookie Zion Williamson expects his absence from an ankle injury to last just one game.
After missing Saturday night's contest against the Indiana Pacers, Williamson said he's ""ready to go"" for Tuesday's game against the … [+2352 chars]",espn.com
285,Police officer sues Ujiri for alleged assault,Raptors president Masai Ujiri is being sued for damages by the police officer who alleged Ujiri assaulted him in the moments after Toronto's victory over the Warriors in Game 6 of last year's NBA Finals.,https://www.espn.com/nba/story/_/id/28672620/police-officer-sues-raptors-masai-ujiri-alleged-assault,2020-02-10T20:12:35Z,"Raptors president of basketball operations Masai Ujiri is being sued for damages by the police officer who alleged that Ujiri assaulted him in the moments after Toronto's victory over the Golden State Warriors in Game 6 of last year's NBA Finals, according to… [+2754 chars]",espn.com
286,Miami made the Jimmy Butler gamble that Chicago never could,"Jimmy Butler has found his basketball nirvana after three tumultuous stops. Now, All-Star Weekend provides a reminder of the risk his first NBA home was never willing to take.",https://www.espn.com/nba/story/_/id/28672481/miami-made-jimmy-butler-gamble-chicago-never-could,2020-02-10T19:44:55Z,"IT'S BUZZING INSIDE AmericanAirlines Arena.
It is Jan. 23 in the middle of another sun-drenched day along Biscayne Bay, and the Miami Heat have just wrapped up practice and a film session. Players are shuffling to the trainer's room. Staffers float in and ou… [+15473 chars]",espn.com
304,LeBron on star-studded list of US Olympic finalists,LeBron James is among 44 players announced by USA Basketball on Monday as finalists for the team that will play in the Tokyo Olympics this summer.,https://www.espn.com/nba/story/_/id/28671483/lebron-james-headlines-star-studded-list-44-finalists-us-olympic-team,2020-02-10T16:43:23Z,"LeBron James is considering a return to the Olympics.
James -- a two-time gold medalist and three-time Olympian -- is among 44 players announced by USA Basketball on Monday as finalists for the team that will play in the Tokyo Games this summer. James played… [+4953 chars]",espn.com
